id,text,sentiment
"125917264267579393","@Bestbuy or @Apple to purchase my imac, iPad, and printer? #StudentDiscounts?","neutral"
"125991449455104000","@learmonth @Cue improves iMessage + engages @Apple content partners' customers better http://t.co/hhkvlwFB with social activity messaging","neutral"
"125921393350160384","iPhone 4S First Weekend Sales Top Four Million: http://t.co/O7zqnY7K (via @apple)","neutral"
"125975779447291904","Anyone know why we can only read iBooks on the iPhone and iPad? Any ideas how to read them on mac? @apple","neutral"
"125933630613766144","Is at the @apple store waiting for a poorly iMac to be seen by a genius. Hopefully this will be painless. Not too bad in here.","neutral"
"125950505389273090","I wish someone would gift me an unlocked iPhone 4s. #iPhone @Apple","neutral"
"125930143066759169","@Apple very disappointed Hogwarts not choice on world clock on iPhone","neutral"
"125920717966544896","Video: SIRI also gets angry. http://t.co/tzigD99b  @chrisvoss @apple #apple #siri #iphone4S #Ai","neutral"
"125920729194704896","Video: SIRI also gets angry. http://t.co/ksX2XZoR  @chrisvoss @apple #apple #siri #iphone4S #Ai","neutral"
"125958702455988225","This!!!!!! RT @DennieB_15 👦👧👩👨👶👵👴👱👲👳👷💂👸👮..... Um why No black people❔❔❔@Apple","neutral"
"125939862078619648","#Siri I could have done with out its not that great #iPhone4S I hear the #iPhone5 is coming out #2013 @apple.inc","neutral"
"125951303770845185","@Apple sells 4 million on the first weekend. @Samsung sold over 30 million Galaxy S II phones globally.","neutral"
"125940300987371521","dear invisible intern/assistant: please go pick up my computer from the @apple hospital so i can upgrade to iOS5. thanks!","neutral"
"125978290367381504","Twitter buzz for Best Buy: http://t.co/9SesENTu - RT @acappellamedia OH: Sales guy @BestBuy: &quot;I'm not selling or using any @apple p...","neutral"
"125990236743405568","@Twitter returns a Error 500 when we try to post the link to @Apple Support Community detailing how to turn off auto renewal subscriptions.","neutral"
"125926624930693121","Apple have just announced they sold 4 million phones this weekend. Incredible. That recession continues to bite @apple #recession","neutral"
"125969677997453312","Over the weekend, @Apple sold more than 4,000,000 iPhones. That’s about 16 iPhones sold every second.","neutral"
"125935627056324609","RT @TravisDommert:Is leaving Steve's photo on the @apple home page what he would really want? In his honor...let's get back to #innov...","neutral"
"125943078837161984","Ya hoo! @Apple sells 4 million iPhone 4S in 3 days http://t.co/rvdjSMMi (via @news360app) $AAPL","neutral"
"125990217801940992","RT @kvox: Smart as hell. The Great Tech War Of 2012 (@fmanjoo / @FastCompany) http://t.co/XiJYUoHZ Fab Four: @apple @google @amazon @fac ...","neutral"
"125980676653723648","@pkedrosky @apple I am just waiting for my conf email from iCloud.","neutral"
"125944293671182336","RT @Porter_Anderson: 3 principal global players will be active in every market...@Amazon, @Apple, & @Kobo. @MikeShatzkin http://t.co/1 ...","neutral"
"125815990620659713","@Apple needs to take down the Steve Jobs tribute and get back to promoting the brand - put the Cloud on the front page and start explaining","neutral"
"125698733768843264","@HTC vs @Apple who winning","neutral"
"125807897568481280","@twalve too busy having slappy hissy-fits with Samsung? @Apple","neutral"
"125908946702696448","@apple So why is Siri only available on the iPhone 4S ?   - http://t.co/QZuNgyLW","neutral"
"125633549847117824","on that @Apple shit hard, change my twitter name to @_iFynest","neutral"
"125811943054393344","This is better than *every* magazine having their own #app! @EatMagazine @Apple supports magazines. #Ipad upgrade adds Newsstand #app","neutral"
"125703536632807424","@Apple needs to give me a contract deal i get them new customers all the time #teamiphone","neutral"
"125685016389894144","RT @Porter_Anderson: 3 principal global players will be active in every market...@Amazon, @Apple, & @Kobo. #fbf11 #publaunch @MikeShat ...","neutral"
"125674121722998785","Why can't I check just Notes (without mail) on Lion for #iCloud like I do on the iOS devices @apple ?","neutral"
"125727349034598401","hmm it seems i should have checked the identity of @apple first…","neutral"
"125828984293425152","ok it is back @iphone @apple","neutral"
"125642256114909184","Lmao RT @RobynheaRtz: He asked Siri where's the hoes at & she told him where the nearest escorts were I love @apple","neutral"
"125667332931596290","3 principal global players will be active in every market...@Amazon, @Apple, & @Kobo. #fbf11 #publaunch @MikeShatzkin http://t.co/1ndxcMO1","neutral"
"125630836245676033","@Apple's Steve Jobs Gets His Day | PCWorld http://t.co/6gT6w2Od","neutral"
"125665930339565568","@NoVaTyler I lost a lot that I paid for @apple @WordsWFriends etc! #nothappy oh well, poop happens","neutral"
"125692890474233856","Digital X Worldwide | Today Is Steve Jobs Day In California @apple http://t.co/QSCHuMIN","neutral"
"125727869363163137","#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/zRBak7kL #PampersHelloApps","neutral"
"125647236418912256","Dear @apple can I still use #iWeb for my #mobileme website if I convert to iCloud with my Apple ID for mail and iCal??? #help #dtv thanks!","neutral"
"125677838295764992","I just told my @apple 4S she was a stupid bitch and her reply was if you insist #lol","neutral"
"125891898517889024","Talking @Apple keynotes over lunch with @yuvalariav. Challenged him to check something out ;-)","neutral"
"125840474132066304","If you sign up for iClould, will you also get iRain? @apple #icloud.","neutral"
"125679996420374530","@apple http://t.co/2YcsCG68 via @donorschoose","neutral"
"125721197437648896","What? Are we not buying enough iPads already @apple ? Give us a break while we learn to cope with a post Steve Apple http://t.co/w7GTxQZ0","neutral"
"125792596114161665","@virgojud81 well maybe if you would set ya @apple products to send push notifications it would go through.","neutral"
"125669834922008576","You need to ask #Siri her favorite color and the average speed of an unladen swallow. Seems Someone @apple is a Monty python fan","neutral"
"125633468708302848","I want Siri on my iPhone4 ! @apple","neutral"
"125725274317914112","@boothelk did you know the first @apple home computer to use a mouse was called 'the lisa' ??","neutral"
"125642161659199488","@Apple, why do you have such a beef with @Windows?  #cantwealljustgetalong","neutral"
"125917174618525696","iPhone 4S: Setup SIRI for your Tweets. http://t.co/fZ216OiJ @apple #apple #iphone #siri","neutral"
"125661036891226113","@mcp111 @apple @AppStore Why are you asking us? Apple don't read messages on Twitter... and Apple aren't @Apple either","neutral"
"125830917578162176","@Apple Not Likely to Win Appstore Suit Case Against @Amazon http://t.co/GNcDGQsc","neutral"
"125691975474229248","Comparing the @apple & @BlackBerry apps/interfaces, can anyone imagine how @BlackBerry could have done worse? #sadreally","neutral"
"125660067482697729","@nansen @apple I have not heard of that. Hubby had no problems- I have not done it yet.","neutral"
"125824709421039616","@apple and @nintendo need to partner up for the app store","neutral"
"125640758966484992","What's up #twitpeeps? How's every @apple user liking iOS 5?","neutral"
"125631556051140608","Dear @apple, yesterday you sucked. Today you're awesome! Thanks LP Apple store, crash and burn mich ave store.","neutral"
"125657950185463808","RT @TerryStorch: With @twitter and @apple partnership, would be great if SMS from 40404 to iOS devices would use imessage.","neutral"
"125726769297891330","#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/en0iacwR #PampersHelloApps","neutral"
"125727044263874560","@apple out of respect, I really do think  the Apple logo should be revised to the one you have no doubt seen… http://t.co/xNKwgxme","neutral"
"125821218258550784","@paulbentleymelb @apple I think they call that profit-making 'genius'","neutral"
"125692845054115842","Watching @cotmtulsa webcast on Joseph  from my iPad on my @apple TV. I love technology. http://t.co/mpBZyl72","neutral"
"125793487479259136","Ok, so it was a lion and not a leopard. Too much upgrading this weekend. @apple","neutral"
"125859488728236032","@Mommy_gaga,  #Win an @Apple iPod Touch and get the @Pampers Hello World Baby Memories App! http://t.co/qEATNMpI #PampersHelloApps","neutral"
"125629788563050496","Why didn't @Apple merge the address and search bars in Safari ala Crome in iOS 5? #simplethings","neutral"
"125792107930714113","@Apple's #Siri is great but #Google #Android always had that functionality youtu.be/gGbYVvU0Z5s #justsaying","neutral"
"125694587313467393","WOW DOGS!!

@Apple w/Starr earlier - upstairs in the huge soho store and all of a sudden she sprung to attention... http://t.co/b2PLMYVD","neutral"
"125690764331196416","Waiting patiently for me at the @apple store. @Badog420 http://t.co/NaFaeXuh","neutral"
"125801811817922561","Watching iGenius on @Discovery. Based on first 13 minutes, @Apple never should have gone public in 1980.","neutral"
"125666909080387584","If I was @Apple, I'd publicly denounce and file suit against @Nuance. Then buy 'em on the cheap. #Siri","neutral"
"125878880916611072","OK @apple your accessories policy is out of hand. I need a powered line in to use the mic? Are you KIDDING ME?","neutral"
"125695107734319104","@Jhoodmartin @rolandsmartin yes salute to Steve Jobs and @apple. I'm tweeting and you are watching on the IPad. Let's go Schaub time to lead","neutral"
"125854430171111424","#Siri on @Apple #iPhone4S can allow unauthorized access to texts and emails, even when the phone is locked!! http://t.co/0q5dLt22","neutral"
"125664999036301312","The folks at @apple are awesome! So glad I a #mactard","neutral"
"125917164535418880","iPhone 4S: Setup SIRI for your Tweets. http://t.co/ws7LINTS @apple #apple #iphone #siri","neutral"
"125829040740368384","Say no to 1,000 things. What are you saying no to? 7 Rules of Success from Steve Jobs of @apple #prodmgmt #management #innovation","neutral"
"125915210337890304","Ever since I cleaned my Mighty Mouse ball with alcohol to get it rolling again, any time I click the ball it acts like a left click. @Apple","neutral"
"125823389804929024","@apple stuck it to @amazon when it unveiled iCloud, showing that the placement of 'i' before the name of even a failed effort yields success","neutral"
"125821979797364736","@nascarwriter right where I left it last week... #iphone4S #Apple @Apple  http://t.co/ksJh8BAS","neutral"
"125917170571026432","iPhone 4S: Setup SIRI for your Tweets. http://t.co/eyHmHSTM @apple #apple #iphone #siri","neutral"
"125645376790331392","#California Governor @JerryBrown declares today #SteveJobsDay in his State. Music video tribute  http://t.co/mNr1HIx2 @mashable @cnet @apple","neutral"
"125664891691474944","Waiting at end of 20 person line after checking in on time for my genius bar appt. @apple store...I do not find this system genius #FAIL","neutral"
"125907633466130432","Lol and what do those look like? RT @TalkYo_ISH: Dear @Apple Can We Get Some Afro-American Emoticons? -Management","neutral"
"125626286939979776","@adityasood @apple @Quora I totally agree, was talking w/friends about that yesterday. Siri Everywhere!","neutral"
"125633233982459904","So @apple the new iMessage is great and all, but is there a way to default to SMS when I'm not on wifi? I have limited data.","neutral"
"125892140940267522","Cool @apple / Steve Jobs infographic http://t.co/Prb5yx4X @MickH87 - timeline history","neutral"
"125917160982855680","iPhone 4S: Setup SIRI for your Tweets. http://t.co/uecqHL6k @apple #apple #iphone #siri","neutral"
"125630955154190336","@apple store #Towson waiting at Genius bar - huge crowd waiting for #iPhone 4s @michaelmark @nicolelil http://t.co/x92sweCh","neutral"
"125803457155301376","Siri keeps trying to send me to escort services....is that legal? @Apple","neutral"
"125663967296229376","While the improvements in @Apple Mac OS 10.7 #Lion are great, the full-screen implementation on 2 monitors is broken.","neutral"
"125627732032888833","@reddclay81 Well then!

P.S. Did you respond so fast because of @Apple 's #iOS5 ?","neutral"
"125804983185719297","Fregon el nuevo facebook para iPod/iPhone haha alomejor ya tiene rato pero yo lo acabo de actualizar @apple","neutral"
"125708425752612864","@Apple do not buy an iPhone 4s that isn't in the store. THEY ARE NOT MADE YET AND DEFRAUDING YOU","neutral"
"125803571601080320","RT @MarcMonster: Siri keeps trying to send me to escort services....is that legal? @Apple","neutral"
"125632582795804672","Right. Migrate from older mbp to imac using ethernet not firewire. Thanks Drew for saving me some $. @apple http://t.co/IAHHaGXy","neutral"
"125642041140060160","He asked Siri where's the hoes at & she told him where the nearest escorts were I love @apple","neutral"
"125638955952640000","@Reddclay81 now that were done prasing @Apple 's #iOS5

Everyone go subscribe to notsosuperpro! #shamlessselfpromotion","neutral"
"125826820057731074","Cat accusing tiger for roaring  #Samsung on @Apple","neutral"
"125817967240949760","What's up with @apple stock going up after #SteveJobs death? #Apple #AppleStock","neutral"
"125545914864640000","MacBook Pros constrained, new models appear in Apple’s inventory system @apple @macbookpro... http://t.co/blGr9Ue5","neutral"
"125424738662223872","I hope @apple will release an app for Siri for us non-apple 4s users. #apple #iphone #siri","neutral"
"125394805449699329","#iPhone4S in #Space http://t.co/glOaXhLe via @youtube

#nasa @apple","neutral"
"125583717354831872","@apple no Siri support for Canada sucks #Siri but loving the new iPhone upgrade from my 3GS #iphone4s","neutral"
"125368381728763904","Still a line @apple store Hillsdale mall #94402 http://t.co/wzVxNz8E","neutral"
"125347828754169856","@thejcurt unlocking it at @apple store. RIP, Mr. Jobs.","neutral"
"125614951787266048","Can someone explain to me how the hell iMessage differs from a text message? @Apple #fb","neutral"
"125498684401135616","The battle of voice controlled AI platforms. If they were mobile OS ind - same q's as in IE antitrust case in EU? Vlingo v @google v @apple","neutral"
"125359697770450944","At the Genius Bar... Waiting @apple store","neutral"
"125564573167263746","This video brought a small tear to my eye http://t.co/3va2ninp. Watch to @SteveWoz opinion of #SteveJobs and @Apple","neutral"
"125625566203346944","@Apple hits @Samsung in court again - http://t.co/l6brF3yB","neutral"
"125617451705712640","U pick Camera&Iphone4s orCamera&Ipad2?????????????? @apple","neutral"
"125528344480587776","Bouquet for Jobs @Apple Store Nagoya http://t.co/pmEcxPug","neutral"
"125409201907437569","#Siri is kinda slow, tho impressed it got my accent and commands first time out. @apple","neutral"
"125344722196766720","RT @Apple Yea, our stores are open 7 days a week RT @Wasalu_Flora Me too? RT @DJ_BMONEY iPad ..+ iPhone 4s..= My Christmas gifts to my self.","neutral"
"125587186723725312","SpeechTrans http://t.co/TW3SzX61 on @Apple App store listed as the #best bi-directional #Speech To Speech #Translator -- Posts on Twitter","neutral"
"125432626482917376","As tribute to Steve @apple, i'd consider renaming #Siri to Steve - he'll get your #Jobs done!  Forever remembered for his legacy.","neutral"
"125345723020607488","Siri is cool but more importantly handy and FUNNY. @Apple please configure it for Canada. What's with the racism, EH?","neutral"
"125546017205665792","this reader button for safari is perfect for fic @apple #ios5 #stevejobsday","neutral"
"125591434056318977","@apple @AppStore @ihelpline when r u going to provide the ability to password protect iPad email???","neutral"
"125457535951060993","@msantram I want @apple to integrate Siri with @Quora.","neutral"
"125369026351349760","@apple should make Siri avalible for all devices not exclusive to the iPhone 4S","neutral"
"125351067620880385","@robcollingridge @Apple @Google and with a URL that works http://t.co/vGSf529q","neutral"
"125364154629492737","Proof that my dad loves my sis more. RT @AnnaCorinne16 woke up to my dad at my door w my new iphone. he surprised me & went to @apple!","neutral"
"125373427661029376","Do wish @hudl would come up with a native @apple Mac version of their video editor especially with HD video.  But love everything @hudl","neutral"
"125359622193295360","no kidding “@thejabberwockey: Also @EricGreenspan, don't forget @Apple stop closing the app store after each bloody purchase...”","neutral"
"125405939015757824","SpeechTrans http://t.co/TW3SzX61 on @Apple App store listed as the #best bi-directional #Speech To Speech #Translator ---- Posts on Twitter","neutral"
"125496516000485376","SpeechTrans http://t.co/TW3SzX61 on @Apple App store listed as the #best bi-directional #Speech To Speech #Translator - Posts on Twitter","neutral"
"125410153196560384","Dear @Apple iMessage client for desktop please :)","neutral"
"125586682790674434","@CoLDSToRAGE Haven't had a chance to check out the #android overhaul but ebooks are likely a response to @apple newsstand baked into #iOS5","neutral"
"125360952878182400","Too many iPhones.  @apple @dcoult #FirstWorldProblems http://t.co/Ck4yfFSY","neutral"
"125460019859820544","I have to change my homepage from @apple.  Steve Jobs looks like an owl","neutral"
"125588749454278656","Thanks @apple my girlfriend likes #siri more than me now.","neutral"
"125372628746768384","@_courtneytaylor @apple did you get a 4S?","neutral"
"125357901580746752","So, what is behind that giant silver door at the @apple store? #MacLife","neutral"
"125486845768368128","@Mommy_gaga  #Win an @Apple iPod Touch @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/qEATNMpI #PampersHelloApps","neutral"
"125512197135806464","@apple http://t.co/LKm2JzIN","neutral"
"125625630254567424","How much do @Apple’s factories cost? | asymco http://t.co/GH0tvqMO","neutral"
"125448837404954624","@MisThang2u nope they wouldn't even let me & my mom switch @apple she has an upgrade mine isn't do til march","neutral"
"125350537821569024","@robcollingridge @Apple @Google Been looking at Samsung ChatON tonight, very promising. Integrated with key apps http://t.co/DZsGPhqt","neutral"
"125398813543374848","Our trip to SF and Silicon Valley is about to end. Visit @Apple HQ is one of the final stops. http://t.co/ikoOqdoc","neutral"
"125398913313284096","At @Apple HQ","neutral"
"125493419522002944","#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/gIHYpzWO #PampersHelloApps","neutral"
"125432518324400128","can't wait for @Spotify and @Apple to integrate with Siri.","neutral"
"125616747863736320","@Blogger loves @Apple iPhone. My blogpost finally done through iPhone apps.","neutral"
"125620113582993408","@Mvm549 well, if it told you what you did to it or how it happened, it would be concrete evidence that @Apple is logging your life. :l","neutral"
"125541112491425792","@apple Give Siri back!","neutral"
"125366519680086016","@Apple Why do you have a volume control in the fast app switcher!? Buttons. Volume buttons. You have them. Give me a brightness slider! #wtf","neutral"
"125416811490578435","I don't get it. Instead of @apple dropping the 16GB iPhone 4 down to $99, they release an 8GB one for $99???","neutral"
"125589884445536257","has the new iOS5 changed the way the iPad charges? I've noticed I can charge from my laptop & iPhone charger now @toptweets @BBCClick @apple","neutral"
"125419216227667968","strange, i cannot put my newsstand app into any group. @apple wants to be our new paperboy #iOS #iphone","neutral"
"125595441562783744","@apple How much is the student discount on the MacBook Air in Canada? Your reps have said both $50 and $100. Which is it? Thanks! #laptop","neutral"
"125336929825849344","De la nada mi #iPhone4 se fue a negro y empezó a vibrar, hubo que resetearlo, que onda con #iOS5 WTFH @Apple","neutral"
"125544363945230336","A Great iPhone 4S Review @engadget @iphone @apple http://t.co/gX07Qywe","neutral"
"125433354488254464","@Apple iOS5 is all well and good and has nice new features, but I'm still waiting on an app that will go to work for me.","neutral"
"125425087800291328","@rjpittman Why you won't use your @apple account.","neutral"
"125344351218974720","#IOS5  needed to include a landscape mode for reminders @Apple","neutral"
"125617133123153921","@Apple, Y U NO LET ME PRE-ORDER IPHONE 4S?","neutral"
"125373658389692416","#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/DLLabuAK #PampersHelloApps","neutral"
"125406003863883776","#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/eYLm3pav #PampersHelloApps","neutral"
"125581280430669824","Oops! Apparently @apple is some handle-squatter. Tweetbarassment.","neutral"
"125527718203887616","New #iOS5 notification center is a big improvement, but @apple missed an easy trick by not making it fully available on lock screen.","neutral"
"125614910804738049","Can someone explain to me how the hell iMessage differs from a text message? @Apple","neutral"
"125489264157917184","#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/fnbKNwmj #PampersHelloApps Ends10/21","neutral"
"125336798690942977","http://t.co/CvEKdOIQ line at @Apple northpark #dallas mall. #4GSiPhone","neutral"
"125596991290998784","@Apple  I asked Siri 'if she swallowed' she relied 'Lets see' - wtf do i do now? wank over my phone?","neutral"
"125402652610797569","@Blackberry -vs- @Apple iPhone?","neutral"
"125361209137565696","@apple iphone 4s arrival on Tuesday!! #iPhone4S","neutral"
"125360877359742976","Dear @apple, as a hoh/deaf user, can you please add options for stronger and longer vibrate for #iphone4s ? Thank you! #hoh #deaf #ally","neutral"
"125588587180863489","@Apple store dude i hear an accent where ru from? me no from ct, but ur not 1st 2 tell me that dude maybe its... http://t.co/93Ztje8p","neutral"
"125335012961828866","@davidcohen Sounds like 2nd day strategy isn't working. We got ours yesterday - in and out in no time. @Apple staff awesome/efficient!","neutral"
"125416866243018753","Lemme just say iOS5 is mad cool BUT it needs A LOT of bug fixes @Apple","neutral"
"125589258898644992","You know what would be awesome? If @QVC sold @apple iPads on easy pay. #yesplease","neutral"
"125406528487424003","Why doesn't the Genius have songs for Watch the Throne yet? HUH? @APPLE ?????","neutral"
"125595669145722880","#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/8MaDmqPc #PampersHelloApps","neutral"
"126519123772588032","I agree with @wellis68 that the Hangouts on #Google+ are friggin' awesome!”","positive"
"126525172969766912","[GReader Share] Five Reasons Why Google is Winning the War in Photosharing  http://t.co/coQCLb9R - #photography #fotografia #google+","positive"
"125252442836320256","@KeepnUpWitTBoyd @AppStore @iTunesMusic they fixed a bug Thursday after I had done my update? Thus my issue, spent Fri @apple  #iOS5","neutral"
"125281502866059264","Iphone update is great but seriously @apple let me delete stuff I dont want like gamecenter. Steve wont mind...","neutral"
"126531180907601920","hahaha integrated data usage manager... in sucha brilliant way, sleek design, superb and I'm only watching videos LOL #Google","positive"
"125325397712846848","RT @ajrogers Purdie Rogers tribute to #SteveJobs and @apple. We spray painted the Macintosh Plus w.. http://t.co/AlDicTd1","neutral"
"126523731710443521","RT @shagorikah: Telegraph reports that the biggest threat to #facebook is its power users have shifted to #twitter or #google+ http://t. ...","positive"
"125318029390249984","Just had a look on eBay for iPhone 4s and some have 13,16,24 bids at well over £500 some £530 (16gb white) , they are £499 delivered @apple","neutral"
"125222749034659840","after being on hold with @apple for the last 30 mins, i really like their music selection of on-hold music. White Stripes, Ray Lamontagne...","neutral"
"125317541504626688","#SaturdayCute: Shit That #Siri Says. @Apple designers knew what people were going to ask the new digital assistant... http://t.co/Ecji1iIo","neutral"
"126534201880219648","RT @spacecanard Today's the Day. ICS &lt;3 #android #google #samsung","positive"
"125244798671142912","@notleifgarrett @apple wished their on hold music played Pictures of You.","neutral"
"126522990585315328","#Facebook power users 'have gone to #Google+ and #Twitter' - Telegraph http://t.co/vwCiOv1f Who are they? #socialmedia","positive"
"126530027939569665","Android 4.0 Ice Cream Sandwich is Here with a Google Nexus in new Avtar!   http://t.co/mSWX6Eo6   #android #google #nexus #BigMAMA","positive"
"125266503657472000","@xwordy iCloud was new; I didn't need weather or stocks but they were there pre #ios5 so I'm not hopeful that this will help @apple","neutral"
"126525469897146368","RT @vattam: Man! I've fallen in love with Galaxy Nexus! #google #samsung #galaxynexus #android","positive"
"126533948925952000","Very nice trivia game by #Google. Helps you use their search better http://t.co/ikN087ZE","positive"
"126533268119109632","@Tita_Ramos #Google it =)","positive"
"125196751387889665","@Apple Scrapple. (:","neutral"
"126530924576907264","Google Ice Cream Sandwich - sounds yummy!  What do you think? http://t.co/gMsgXcq8
#google #Android #ice cream sandwich","positive"
"125085987431923713","@fashionNOGuilt haha! tomorrow should be less hectic too! 'cause everyone and their moms was at the @apple store today! ;]","neutral"
"125324916009615360","RT @ajrogers Purdie Rogers tribute to #SteveJobs and @apple. We spray painted the Macintosh Plus w.. http://t.co/oMXjhZh0","neutral"
"125267017942052866","RT @TheMacMob: Sprint, Verizon & AT&T @Apple Stores http://t.co/ZOzR0UUz","neutral"
"125300603059576833","@apple and I'm looking at the outside & all you see is sticky notes about steve jobs","neutral"
"126522621251682304","When I'm about to tweet something and I cant remember how to spell I go straight to #Google","positive"
"126529770778411008","@Bla1ze I was referring to #Google & #Icecreamsandwich. It looks amazing. What imo android was missing. I ... http://t.co/rE4nLZgI","positive"
"126519483752914944","@jowyang it's difficult to pass up #google+ considering the social seo benefits of google+ vs facebook","positive"
"126520029410885632","Maybe not the most efficient way to browse, but fun: #Google releases an Infinite Digital Bookcase http://t.co/X1qzeX7f by @MeghanKel","positive"
"125257803790159873","bored - need a new intriguing #app for my #iPad.  Any suggestions?  @apple #yyc @Gadget_Guy","neutral"
"126528982807089152","http://t.co/QV4m1Un9 Forget the phone.. Nice UI. Liking the Scroll Feature #android #google #nexus","positive"
"125193298624258049","@tvnewschick @apple Oh no! Why not?! I want it to be love-love-love! It's a lot of dough to spend otherwise...","neutral"
"125327281181835264","In honor of Steve Jobs. @apple #RIPSteve http://t.co/NyjhkNoU","neutral"
"125245892814045184","@fabi_m not that I know of. I think it is only on iOS, should get @apple to make a desktop app :)","neutral"
"125231250247135233","@RealEstateGuyWI All about yesterday's @Apple upgrade. Helpful but maddening","neutral"
"125184976579862530","One of the great #entrepreneurs has died. #Steve #Jobs has passed away. Our hearts go out to his family and everyone at @Apple","neutral"
"126533166352699392","RT @p1j Android 4.0 Ice Cream Sandwich is Here with a Google Nexus in new Avtar!   http://t.co/MTu7tGx7   #android #google #nexus #BigMAMA","positive"
"125321084525490176","@apple so why is the ios support for 2nd gen ipods discontinued? It is only 3 years old? Give us an ios update please!","neutral"
"125315460030922752","SpeechTrans http://t.co/TW3SzX61 on @Apple App store listed as the #best bi-directional #Speech To Speech #Translator --- Posts on Twitter","neutral"
"125315080081518592","I want everybody on earth to iMessage me.  Is there anyway the world can iMessage me without giving them my phone number??? @Apple","neutral"
"126533349727666176","#Android ICS is looking pretty good. Not quite sure if its worth the 4.0 numbering leap. #google","positive"
"126530189579649024","Exciting day, It's Ice cream Sandwich day ;) #Google #Android","positive"
"126523525598162944","Telegraph reports that the biggest threat to #facebook is its power users have shifted to #twitter or #google+ http://t.co/JHdTYKCV","positive"
"126515760855134208","#samsung galaxy nexus = orbital laser. #apple iphone 4s = wooden stick #google","positive"
"125250721280040961","And @Apple I still have an old MBP from 2006 which I use - which can't run #Lion, I still like to sync it!","neutral"
"125309663913840640","Whoa! Line at @apple store in Glendale for iPhone 4S  http://t.co/yZlpogXB","neutral"
"125317300860620801","@thatstevegray done that buddy, just  surprised that there's no option from @apple & if you turn it back on it brings back the pics u delete","neutral"
"126519329025040384","Ice Cream Sandwich to stop carriers bullying smartphone users #google #android http://t.co/BZNy74Nn","positive"
"126531552367751169","WOW the new #Google #Nexus is just beautiful. totally gonna boost google's market share in the smart phone market.","positive"
"126534020367519744","The new Nexus looks good! UI feel a bit confusing but I guess Android users are ok with that! Now, try it :) #Google #android #nexusprime","positive"
"125332609428496384","Waiting on line @Apple store at west 14th Street.","neutral"
"126522810821644288","Not impressed much with the new Android update. But good signs: a readable font, emphasis on design, and less nerdiness. #google","positive"
"125211793655218178","@vlingo is a POOR substitute for Siri!! Yo @APPLE, gimmie Siri!!!!","neutral"
"125218106778992640","#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/g8Uof7uz #PampersHelloApps","neutral"
"126521286053724160","#GOOGLE #ANDROID 4.0 out ;-) Available with #SAMSUNG nexus!","positive"
"126528804192653312","#Google has finally unveiled the much awaited #Android OS Ice Cream Sandwich & it sure looks good! http://t.co/sNL38EM1","positive"
"126516779886456832","Google Earth Helps Locate Salmonella Hotspots http://t.co/mcz9RSDf #google","positive"
"125250617911418881","@moLifer26 @apple When we find people standing in the middle of blood-soaked rooms saying, Siri told me to? #noreallyihearvoices","neutral"
"125315263183851521","So @apple changed the look of their on/off toggle. I wonder how long it will take for all the hip web apps to follow...","neutral"
"125275795252977664","What do we have to do to get Flash on #iPad? @Apple please please please change your mind. Thank you in advance! @kusi_sk  @PeterNemcok","neutral"
"126526219587039233","#RIM should really take an in debt look at #Google's strategy... They released the #NDK for #Icecreamsandwich 3 HOURS after release. #ics","positive"
"125275280678993920","@ireton Perhaps it's time for @Apple to come out with an app called iSuck that lets you know which apps are killing your battery life","neutral"
"126533885109600256","Very nice trivia game by #Google. Helps you use their search better http://t.co/c5Tu3dZK #fb","positive"
"125261029834899456","Thinking more, I want Android to do an iMessage service & for @Google & @Apple to interconnect. They would if the cared about their users.","neutral"
"126524301259194368","RT @Assim99: Dear #Google, I want the Galaxy Nexus NOW. Please send it to me by email or something - I know you have the technology","positive"
"126530945976238080","I fancy an Ice Cream Sandwich #google #android. Wonder it will works on my HTC Desire?","positive"
"125260105154437121","@apple in Austin:  domain location - umbrellas are nice but being staffed properly would be better.","neutral"
"125312357797863425","RT @MyMelange: Wall to wall people, security and a huge line outside just to get in the @Apple store.  http://t.co/i1khkgJm","neutral"
"125246898830458880","@notleifgarrett @apple you'll be able to afford that mansion one day.","neutral"
"126528264117293056","#google Finally!! All searches for logged in users will be on https! http://t.co/RaUeRrtF","positive"
"125278676949544960","@rjakesuk mine is past the warranty and I don't have AppleCare. #ios5 @apple","neutral"
"126532897715929088","Me too RT @MohamedG: Exciting day, It's Ice cream Sandwich day ;) #Google #Android","positive"
"125326760769372160","when is @apple gonna update the fact that i can't see emoji on twitter for mac?","neutral"
